2026-08-28 00:00:01 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@15ddb571, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2534e203, org.springframework.security.web.context.SecurityContextHolderFilter@26952841, org.springframework.security.web.header.HeaderWriterFilter@3f40998d, org.springframework.web.filter.CorsFilter@75ed5c27, org.springframework.security.web.authentication.logout.LogoutFilter@6dfba445, com.myfinance.security.JwtAuthFilter@6fcc4b51, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5a9845fe, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@612f23d1, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@716f63cc, org.springframework.security.web.session.SessionManagementFilter@2b037eb, org.springframework.security.web.access.ExceptionTranslationFilter@4d7630f5, org.springframework.security.web.access.intercept.AuthorizationFilter@6dfd3f61]
2026-08-28 08:48:06 [main] INFO  c.m.config.AdminUserInitializer - Admin user created (admin / admin123) — change password immediately!
2026-08-28 08:48:06 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/bank-savings → 200 (17ms)
2026-08-28 08:48:06 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] PATCH /api/bank-savings/2/net-worth → 200 (20ms)
2026-08-28 08:48:06 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] GET /api/bank-savings/summary → 200 (11ms)
2026-08-28 08:48:06 [main] DEBUG c.m.controller.BankSavingsController - Creating bank savings: accountName=DBS Savings, bankName=DBS, balance=50000, currency=SGD, country=Singapore
2026-08-28 08:48:06 [main] INFO  c.m.controller.BankSavingsController - Created bank savings id=4 for userId=2
2026-08-28 08:48:06 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] POST /api/bank-savings → 201 (17ms)
2026-08-28 08:48:06 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-08-28 08:48:06 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-4 - Shutdown initiated...
2026-08-28 08:48:06 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-4 - Shutdown completed.
2026-08-28 08:48:06 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.myfinance.controller.BankSavingsExtraTest]: BankSavingsExtraTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2026-08-28 08:48:06 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.myfinance.MyFinanceApplication for test class com.myfinance.controller.BankSavingsExtraTest
2026-08-28 08:48:07 [main] INFO  c.m.controller.BankSavingsExtraTest - Starting BankSavingsExtraTest using Java 17.0.20 with PID 29499 (started by mugu in /Users/mugu/Documents/Projects/myfinance/backend)
2026-08-28 08:48:07 [main] DEBUG c.m.controller.BankSavingsExtraTest - Running with Spring Boot v3.2.5, Spring v6.1.6
2026-08-28 08:48:07 [main] INFO  c.m.controller.BankSavingsExtraTest - No active profile set, falling back to 1 default profile: "default"
2026-08-28 08:48:07 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-08-28 08:48:07 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 39 ms. Found 35 JPA repository interfaces.
2026-08-28 08:48:07 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-08-28 08:48:07 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-08-28 08:48:07 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-08-28 08:48:07 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-5 - Starting...
2026-08-28 08:48:07 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-5 - Added connection conn40: url=jdbc:h2:mem:testdb user=SA
2026-08-28 08:48:07 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-5 - Start completed.
2026-08-28 08:48:07 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: H2Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-08-28 08:48:08 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-08-28 08:48:08 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-08-28 08:48:10 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@39ea1075, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6631b6d0, org.springframework.security.web.context.SecurityContextHolderFilter@438859e7, org.springframework.security.web.header.HeaderWriterFilter@3df53364, org.springframework.web.filter.CorsFilter@7316c564, org.springframework.security.web.authentication.logout.LogoutFilter@11e9cdbd, com.myfinance.provisioning.ProvisioningTokenFilter@f332e19, com.myfinance.security.JwtAuthFilter@3bdbe05d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5ca0a16e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@485ac78d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3e10951d, org.springframework.security.web.session.SessionManagementFilter@3c7c9a22, org.springframework.security.web.access.ExceptionTranslationFilter@4a4abfbf, org.springframework.security.web.access.intercept.AuthorizationFilter@5663650e]
2026-08-28 08:48:11 [main] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
2026-08-28 08:48:11 [main] DEBUG c.m.p.ProvisioningTokenFilter - Filter 'provisioningTokenFilter' configured for use
2026-08-28 08:48:11 [main] DEBUG c.myfinance.security.JwtAuthFilter - Filter 'jwtAuthFilter' configured for use
2026-08-28 08:48:11 [main] DEBUG c.m.config.RequestLoggingConfig$1 - Filter 'requestLoggingFilter' configured for use
2026-08-28 08:48:11 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2026-08-28 08:48:11 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2026-08-28 08:48:11 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2026-08-28 08:48:11 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@40e3a526, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1513daf9, org.springframework.security.web.context.SecurityContextHolderFilter@4cde646c, org.springframework.security.web.header.HeaderWriterFilter@20120ec5, org.springframework.web.filter.CorsFilter@558431de, org.springframework.security.web.authentication.logout.LogoutFilter@750629f1, com.myfinance.provisioning.ProvisioningTokenFilter@7ea6d3, com.myfinance.security.JwtAuthFilter@42f4f517, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7d6edb71, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@58dad947, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6953ec1e, org.springframework.security.web.session.SessionManagementFilter@bcac150, org.springframework.security.web.access.ExceptionTranslationFilter@542fc681, org.springframework.security.web.access.intercept.AuthorizationFilter@7366663b]
2026-08-28 08:48:11 [main] INFO  c.m.controller.BankSavingsExtraTest - Started BankSavingsExtraTest in 4.283 seconds (process running for 56.247)
2026-08-28 08:48:11 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-08-28 08:48:11 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-5 - Shutdown initiated...
2026-08-28 08:48:11 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-5 - Shutdown completed.
2026-08-28 08:48:11 [main] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
2026-08-28 08:48:12 [main] INFO  c.myfinance.security.JwtServiceTest - Started JwtServiceTest in 16.556 seconds (process running for 25.179)
2026-08-28 08:48:12 [main] INFO  c.m.config.AdminUserInitializer - Admin user created (admin / admin123) — change password immediately!
2026-08-28 08:48:13 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-08-28 08:48:13 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-08-28 08:48:13 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-08-28 08:48:13 [main] DEBUG c.myfinance.security.JwtAuthFilter - JWT authentication failed: malformed
2026-08-28 08:48:13 [main] DEBUG c.myfinance.security.JwtAuthFilter - Invalid JWT token for user=mugu
2026-08-28 08:48:13 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.myfinance.provisioning.ProvisioningControllerTest]: ProvisioningControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2026-08-28 08:48:13 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.myfinance.MyFinanceApplication for test class com.myfinance.provisioning.ProvisioningControllerTest
2026-08-28 08:48:14 [main] INFO  c.m.p.ProvisioningControllerTest - Starting ProvisioningControllerTest using Java 17.0.20 with PID 29654 (started by mugu in /Users/mugu/Documents/Projects/myfinance/backend)
2026-08-28 08:48:14 [main] DEBUG c.m.p.ProvisioningControllerTest - Running with Spring Boot v3.2.5, Spring v6.1.6
2026-08-28 08:48:14 [main] INFO  c.m.p.ProvisioningControllerTest - No active profile set, falling back to 1 default profile: "default"
2026-08-28 08:48:14 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-08-28 08:48:14 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 67 ms. Found 35 JPA repository interfaces.
2026-08-28 08:48:14 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-08-28 08:48:14 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-08-28 08:48:14 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-08-28 08:48:14 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Starting...
2026-08-28 08:48:14 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-2 - Added connection conn10: url=jdbc:h2:mem:testdb user=SA
2026-08-28 08:48:14 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Start completed.
2026-08-28 08:48:14 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: H2Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-08-28 08:48:15 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-08-28 08:48:15 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-08-28 08:48:20 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@75b54e47, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@186a0684, org.springframework.security.web.context.SecurityContextHolderFilter@7b584407, org.springframework.security.web.header.HeaderWriterFilter@520925f0, org.springframework.web.filter.CorsFilter@3b31c77, org.springframework.security.web.authentication.logout.LogoutFilter@5ed66c91, com.myfinance.provisioning.ProvisioningTokenFilter@2cd98754, com.myfinance.security.JwtAuthFilter@476d94ee, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5868cf79, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@43554721, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@58f4c819, org.springframework.security.web.session.SessionManagementFilter@558e3d0e, org.springframework.security.web.access.ExceptionTranslationFilter@5f2f8782, org.springframework.security.web.access.intercept.AuthorizationFilter@295e5840]
2026-08-28 08:48:20 [main] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
2026-08-28 08:48:21 [main] DEBUG c.m.p.ProvisioningTokenFilter - Filter 'provisioningTokenFilter' configured for use
2026-08-28 08:48:21 [main] DEBUG c.myfinance.security.JwtAuthFilter - Filter 'jwtAuthFilter' configured for use
2026-08-28 08:48:21 [main] DEBUG c.m.config.RequestLoggingConfig$1 - Filter 'requestLoggingFilter' configured for use
2026-08-28 08:48:21 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2026-08-28 08:48:21 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2026-08-28 08:48:21 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 2 ms
2026-08-28 08:48:21 [main] INFO  c.m.p.ProvisioningControllerTest - Started ProvisioningControllerTest in 7.105 seconds (process running for 34.193)
2026-08-28 08:48:21 [main] INFO  c.m.config.AdminUserInitializer - Admin user created (admin / admin123) — change password immediately!
2026-08-28 08:48:21 [main] WARN  c.m.p.ProvisioningTokenFilter - Rejected provisioning request with missing/invalid token from 127.0.0.1
2026-08-28 08:48:21 [main] INFO  c.m.provisioning.ProvisioningService - Provisioned new finance user id=2 username=saas-customer for email(hash)=e90f7a48
2026-08-28 08:48:21 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] POST /api/internal/provisioning/users → 201 (278ms)
2026-08-28 08:48:21 [main] INFO  c.m.provisioning.ProvisioningService - Provisioning idempotent hit: existing user id=2 for email(hash)=e90f7a48
2026-08-28 08:48:21 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] POST /api/internal/provisioning/users → 200 (9ms)
2026-08-28 08:48:21 [main] WARN  c.m.config.RequestLoggingConfig - [HTTP] GET /api/internal/provisioning/users → 404 (16ms)
2026-08-28 08:48:21 [main] WARN  c.m.config.GlobalExceptionHandler - Validation failed: 1 field error(s)
2026-08-28 08:48:21 [main] WARN  c.m.config.RequestLoggingConfig - [HTTP] POST /api/internal/provisioning/users → 400 (17ms)
2026-08-28 08:48:21 [main] INFO  c.m.provisioning.ProvisioningService - Provisioned new finance user id=3 username=saas-customer for email(hash)=e90f7a48
2026-08-28 08:48:21 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] POST /api/internal/provisioning/users → 201 (86ms)
2026-08-28 08:48:21 [main] INFO  c.m.provisioning.ProvisioningService - Updated access for user id=3 active=false for email(hash)=e90f7a48
2026-08-28 08:48:21 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] POST /api/internal/provisioning/status → 200 (25ms)
2026-08-28 08:48:22 [main] INFO  c.m.provisioning.ProvisioningService - Provisioned new finance user id=4 username=saas-customer for email(hash)=e90f7a48
2026-08-28 08:48:22 [main] INFO  c.m.config.RequestLoggingConfig - [HTTP] POST /api/internal/provisioning/users → 201 (87ms)
2026-08-28 08:48:22 [main] WARN  c.m.p.ProvisioningTokenFilter - Rejected provisioning request with missing/invalid token from 127.0.0.1
2026-08-28 08:48:22 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-08-28 08:48:22 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Shutdown initiated...
2026-08-28 08:48:22 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Shutdown completed.
2026-08-28 08:48:22 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.myfinance.controller.HomeLoanControllerTest]: HomeLoanControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2026-08-28 08:48:22 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.myfinance.MyFinanceApplication for test class com.myfinance.controller.HomeLoanControllerTest
2026-08-28 08:48:22 [main] INFO  c.m.c.HomeLoanControllerTest - Starting HomeLoanControllerTest using Java 17.0.20 with PID 29654 (started by mugu in /Users/mugu/Documents/Projects/myfinance/backend)
2026-08-28 08:48:22 [main] DEBUG c.m.c.HomeLoanControllerTest - Running with Spring Boot v3.2.5, Spring v6.1.6
2026-08-28 08:48:22 [main] INFO  c.m.c.HomeLoanControllerTest - No active profile set, falling back to 1 default profile: "default"
2026-08-28 08:48:22 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-08-28 08:48:22 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 42 ms. Found 35 JPA repository interfaces.
2026-08-28 08:48:22 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-08-28 08:48:22 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-08-28 08:48:22 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-08-28 08:48:22 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Starting...
